t_name,gene_name,male_10,male_11,male_12,male_13,male_14A,male_14B,male_14C,male_14D,female_10,female_11,female_12,female_13,female_14A,female_14B,female_14C,female_14D
FBtr0070587,CG2875,0.745677,0,2.504641,1.235524,0,1.380296,1.147993,5.376981,0.432503,1.686132,5.491553,0.804326,0,2.92107,0.608112,0
FBtr0070575,AstA-R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0333798,AstA-R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070577,Ilp7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0307280,Parg,22.859259,18.208517,25.359987,26.499453,24.597631,9.64315,2.207127,1.801241,18.209524,20.351009,23.394428,24.554398,19.90822,13.108615,1.492557,1.652297
FBtr0307279,Parg,23.566526,18.771889,26.144629,27.319351,25.358685,9.941511,2.275416,1.856972,18.772928,20.980671,24.118254,25.314114,20.524183,13.514196,1.538737,1.703418
FBtr0301821,Mnt,5.694991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070578,Mnt,0.505474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301824,Mnt,4.549167,0,2.981016,5.776129,1.279219,0,0,0,0,0,4.204136,0,0,0,0,0
FBtr0301822,Mnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301823,Mnt,13.816079,0,4.35158,7.773524,4.511029,0,0,0,0,0,7.750394,0,0,0,0,0
FBtr0307277,Mnt,1.509449,0,3.305152,3.463469,1.451008,0,0,0,0,0,4.770146,0,0,0,0,0
FBtr0070579,Mnt,0.509084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301825,Mnt,16.754139,0,0,0,0,0,0,0,0,0,5.798519,0,0,0,0,0
FBtr0307278,Mnt,0.372977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343578,Mnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344655,CR45102,3.353531,0.104878,1.670991,1.378124,2.316366,0.19971,0,0.07894,5.485411,0.076494,4.006219,3.824058,3.746971,0.235681,0.076467,0.068688
FBtr0070584,Rala,38.680553,16.223879,17.271355,9.282594,2.724321,0,1.759817,5.139338,46.535561,17.545223,23.299141,2.765632,0,0,2.20853,9.919336
FBtr0070582,Rala,3.715006,0,0,0,0,0,5.691983,4.567717,0,4.809724,1.617737,1.918338,0,0,3.675477,7.118289
FBtr0070583,Rala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301659,tlk,19.283348,49.260605,28.570105,6.22307,57.115425,0,0,0,0,0,33.715073,20.452168,34.924805,0,0,0
FBtr0333752,tlk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299582,tlk,15.983244,29.04812,23.475197,4.280155,32.10664,0,0,0,0,0,27.698475,16.952034,28.39839,0,0,0
FBtr0299580,tlk,0,0,0,0.518679,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299579,tlk,26.433355,29.187611,12.773094,71.908264,8.973403,17.85104,0,0,9.820299,20.572878,17.609198,27.978497,22.617485,3.494216,3.119534,0
FBtr0333751,tlk,0.388773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112680,tlk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345319,tlk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299581,tlk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0333753,tlk,0,0,0,0,0,0,0,0,0,0,1.784851,0,0,0,0,0
FBtr0299583,tlk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309620,mir-4962,0,0,0,0,0,0,0,0,0,0,0,0,0.307157,0,0,0
FBtr0309621,mir-4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309622,mir-4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070596,tlk,17.718798,7.773118,17.647644,37.284435,10.20024,11.26881,4.320853,4.84203,8.060623,3.943778,14.274615,13.681561,12.120059,19.800356,8.968481,2.96793
FBtr0070598,HIP-R,0,0,0,5.252417,10.744346,0,0,11.85812,0,0,0,0,4.271334,7.088199,0,7.485295
FBtr0070597,HIP-R,78.940865,0,75.90654,90.123672,101.137291,91.754868,74.047455,56.512665,74.880234,82.005569,92.909195,99.38475,107.634781,82.265953,97.068993,77.946533
FBtr0333764,HIP-R,0,0,6.968199,0,0,0,8.809573,0,11.911931,0,0,0,0,0,0,0
FBtr0335189,CR44117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070599,Crg-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300629,CR42499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305348,CR33221,1.645966,1.53638,2.634532,1.757951,2.335158,1.679848,1.353963,1.660001,3.246765,1.988121,2.390521,3.377186,2.391467,1.408982,1.481532,1.868012
FBtr0070600,HIP,78.108452,0,78.599274,104.540543,118.505157,93.065926,88.270012,71.564003,81.323769,87.130524,101.54525,109.482231,120.575638,87.417725,99.538422,91.839149
FBtr0335188,CR44118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0335187,fd3F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0112801,ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070603,tRNA:CR32785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070604,tRNA:P:3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070605,CG2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070606,ec,0,0,0,0,0,0,19.120884,0,0,0,0,0,0,0,15.319474,3.846893
FBtr0112802,ec,0,0,0,0,0,0,9.872722,20.847141,0,0,0,0,0,0,23.67206,22.376699
FBtr0345714,roX1,0.038928,0.023262,0.543192,2.146734,4.501894,0.518771,14.127809,0.000402,0.016475,0.059383,1.246261,3.092106,13.719857,4.974223,16.356548,0.003808
FBtr0337067,roX1,0.049696,0.029697,0.693449,2.74056,5.7472,0.662273,18.035818,0.000512,0.021032,0.07581,1.590999,2.43703,17.515018,6.350184,20.881067,0.004862
FBtr0337066,roX1,0.042547,0.025426,0.59369,2.346306,4.920414,0.566998,15.441205,0.000439,0.018007,0.064904,1.36212,2.086442,14.995328,5.436654,17.877142,0.004163
FBtr0070635,roX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070634,roX1,0.050053,0.029911,0.698432,2.76025,5.788491,11.113113,18.1654,0.000516,0.021183,0.076355,1.60243,2.45454,17.640858,6.395807,21.031092,0.004897
FBtr0340205,yin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0340206,yin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0340204,yin,105.154518,49.721478,16.193687,0,0,0,0,0,148.003708,59.369114,21.639582,0,0,0,0,0
FBtr0340203,yin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0340202,CG2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070609,CG2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.668038
FBtr0070610,CG2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.830431,4.440084
FBtr0070608,CG2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0340201,CG2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070611,VhaAC39-1,154.332275,237.587357,174.521637,174.228714,113.109222,37.647942,22.247953,19.446861,150.719772,248.848984,168.760147,175.07756,81.108002,59.747005,25.69434,22.31395
FBtr0070612,CG15239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332388,CG42541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301100,CG42541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332389,CG42541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301099,CG42541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345712,CG2938,11.976009,11.491628,6.209357,16.08157,27.480436,17.403215,0,0,6.217407,18.071697,27.449171,10.939636,32.16991,3.688123,2.188017,0
FBtr0070627,CG2938,12.492246,11.986981,41.311413,17.564394,28.665003,18.153397,0,0,6.485412,18.850693,17.775755,11.4112,36.809525,46.798462,2.282334,0
FBtr0332387,CG2938,17.183878,16.460814,0,17.446121,0,0,0,0,21.514891,0,0,23.999893,0,0,0,0
FBtr0070613,CG2941,7.574807,3.247777,3.313586,4.937894,3.272479,0,1.432312,2.39666,3.783723,4.406733,2.6123,4.39863,0,2.111867,3.048686,3.465932
FBtr0345711,CG2941,6.471344,2.774657,2.830878,4.218566,2.79576,0,1.22366,2.047526,3.232528,3.764781,2.231753,3.757859,0,1.804219,2.604568,2.961032
FBtr0344825,CG32786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.089906,3.576613
FBtr0344826,CG32783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.929137,3.154887
FBtr0070616,Vap-33A,51.716198,33.848701,52.021744,64.014397,35.998478,34.050037,33.744858,35.390713,44.089901,172.597687,52.213089,134.929504,48.137238,17.149712,42.828918,41.614567
FBtr0070617,Vap-33A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342739,Vap-33A,33.721027,22.070709,33.920269,31.935408,23.472454,17.812469,22.002993,23.076159,28.748384,1.840982,34.045021,7.502979,31.3874,10.528906,27.926167,27.134367
FBtr0070618,Vap-33A,36.432182,23.845175,35.551487,34.502987,24.439207,19.244579,23.668449,24.931461,31.059723,1.988996,36.782215,8.106214,33.910934,11.291979,29.450081,29.315947
FBtr0070626,lva,24.783844,30.181253,0,15.763309,0,0,0,0,18.091444,27.644699,29.891924,0,0,0,0,0
FBtr0342740,lva,8.441798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070625,CG6428,19.943787,17.769114,13.045553,7.388418,0,0,0,0,18.226006,16.666798,16.190044,5.567946,0,0,0,0
FBtr0346011,CR45481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070624,CG6414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306828,CR43298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346012,CR45482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0310492,CG43689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0310493,CG43689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0310491,CG43689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0310494,CG43689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0310495,CG43689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339681,CG43689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343297,CG6379,4.411608,2.585523,0.888897,0,0,0,0,0.714655,3.132937,0,1.546835,0,0,0,0.951317,7.128718
FBtr0070671,CG6379,4.888934,2.865271,0.985074,0,0,0,0,11.552028,6.466395,0,1.714199,0,0,0,10.127338,7.900031
FBtr0347157,CG15375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070670,Xpac,1.572203,0,0.186823,0,0,0,4.006536,0,1.351565,0,0,0,0,0,0,0
FBtr0070638,brn,9.619516,18.759762,13.508235,9.129648,14.645693,11.415417,7.481451,9.841303,13.249559,16.964796,12.071731,13.880852,13.525951,13.395905,8.780382,9.781737
FBtr0070639,cib,409.726532,247.684082,183.201263,68.0597,0,0,0,0,614.894714,360.632599,217.464432,57.947659,0,0,0,0
FBtr0070640,cib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343425,cib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070641,cib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0307206,cib,1.157694,0,0,0,0,0,0,0,2.870153,0,1.195246,0,0,0,0,0
FBtr0070669,Nsun2,22.536966,31.183088,27.71686,27.506615,29.059935,33.112648,33.673836,38.057991,25.168219,25.214853,25.181927,26.664955,34.182957,36.388527,43.639328,41.545021
FBtr0333184,dgt4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0333183,dgt4,0,0,0,0,0,0,6.8471,0,9.261391,0,0,6.734746,0,0,0,5.644979
FBtr0070642,dgt4,20.124096,24.670183,20.711184,28.384331,29.267317,33.199055,10.151896,11.063909,6.979125,34.339458,17.679602,20.132868,34.839596,34.038738,21.655792,8.470003
FBtr0333186,Tip60,25.557711,23.863138,34.100986,13.591081,31.913641,18.32774,9.811681,7.68538,26.106558,27.643173,30.718639,35.267452,25.630402,17.417473,12.963308,25.100945
FBtr0333185,Tip60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070668,Tip60,19.804552,18.491438,19.326523,11.014573,21.455389,14.202082,6.271049,5.955366,16.805677,21.420568,23.803734,25.230318,19.860878,13.496718,10.045208,10.648942
FBtr0300931,tyf,7.539973,0,12.952048,7.46156,0,0,0,0,1.507171,0.906856,0,0,0,0,0,1.312535
FBtr0305181,tyf,10.644915,31.02412,28.762257,13.365225,13.28953,0,0,0,4.473988,30.261959,0,14.651988,4.639094,0,1.372555,7.207984
FBtr0305182,tyf,6.52134,19.415825,0.906738,0,0,0,0,0,4.151664,0.854731,22.387548,13.277076,8.071513,0,0,0
FBtr0070643,tyf,7.022325,0,0.913021,6.949295,0,0,0,0,1.403697,0.844597,0,0,0,0,0,1.222424
FBtr0305180,tyf,0.058288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345713,tyf,4.801607,0,0.62429,4.751673,0,0,0,0,0.959797,0.577505,0,0,0,0,0,0.835849
FBtr0301124,tyf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305184,tyf,25.69021,28.58799,23.757221,0,0,0,0,0,37.062309,0,5.849848,0,4.548529,0,0,1.082893
FBtr0305183,tyf,1.162446,0,0,2.389146,0,0,0,0,4.657447,0,11.63829,0,0,0,0,0
FBtr0305179,tyf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305185,tyf,1.564105,1.810047,1.056136,9.699532,12.852343,0,0,0,6.262314,34.52866,7.904044,6.173298,3.083075,0,1.272647,1.464328
FBtr0070644,GlcAT-I,33.358906,47.382767,41.210312,41.427189,54.351048,74.147209,7.749639,6.816836,33.23769,49.362366,37.041737,57.549221,50.58733,61.254478,9.807337,3.60707
FBtr0336884,Fas2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070665,Fas2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336882,Fas2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343523,Fas2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343524,Fas2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070666,Fas2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070667,Fas2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306816,CG43288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070664,CG15571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070645,CG15570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070663,Femcoat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343573,Muc4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0307050,Muc4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0307049,CG43134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305282,CG43134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305283,CG43135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070661,CG15576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070646,CG12691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070647,CG15572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346013,CR45483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070660,CG15577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070659,CG15578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345705,CG12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070658,CG12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345707,CG15579,0,0,0,0,0,0.438212,0.416434,0.324775,0,0,0,0,0,0,0.629206,1.036194
FBtr0070657,CG15579,0,0,0,0,0,0.523642,0.49762,0.388092,0,0,0,0,0,0,0.751872,1.238204
FBtr0343889,CR44957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343574,mei-9,0,0,11.826575,7.954655,1.039149,0,0,0,0,11.078178,0,0,7.134824,0,0,0
FBtr0070656,mei-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070648,CG2982,155.648056,110.002151,111.495575,67.539482,14.797753,0,15.858257,0,130.187363,107.797638,111.922531,60.892784,0,0,0,9.815857
FBtr0340200,CG2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.827345,3.275601
FBtr0070655,mRpL33,39.894981,3.382194,40.345791,54.955448,45.776291,36.884403,70.131409,43.891907,37.377148,17.539789,39.116753,61.025841,53.272503,25.79604,31.95557,43.294037
FBtr0070650,norpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0100671,norpA,16.775236,0,6.415216,15.897538,0,0,0,0,9.787096,15.71148,12.109597,3.936428,0,0,0,0
FBtr0301475,norpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343599,norpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070654,CG12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0100670,norpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070651,norpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304528,mir-982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304529,mir-982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304270,mir-303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304271,mir-303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070652,CG3626,23.913464,32.268536,28.728748,21.866026,13.76012,0,0,0,25.787014,26.607973,29.45188,19.812012,7.198696,3.244861,0,2.629962
FBtr0304309,mir-983-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304310,mir-983-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304400,mir-983-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304401,mir-983-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304406,mir-984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0304407,mir-984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309825,CR43614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346020,CR45484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308918,CG12688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344479,CR32773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344480,CR32773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070672,bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300608,bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0331162,bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343569,bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300609,bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308914,bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308915,bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070674,CG3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308916,CG3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070702,rb,22.158134,23.823277,26.658302,5.110069,27.941334,17.579807,7.169022,8.058863,21.116041,19.321768,25.815546,18.198267,32.58741,21.569624,10.891087,10.963876
FBtr0332290,rb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343568,rb,24.062975,25.871262,30.057251,63.329765,30.34333,19.091068,10.69938,11.140094,22.931297,27.976154,28.034796,32.046661,35.388809,23.423872,17.220776,11.906393
FBtr0070675,CHOp24,29.541258,48.938976,43.398624,36.374985,126.342659,133.148987,84.34034,90.438751,32.879513,160.95285,35.442684,50.523952,41.023872,60.781902,40.647457,79.715767
FBtr0343566,CHOp24,27.827261,46.099514,40.880615,34.264492,4.968584,4.008091,2.796417,4.275552,30.971828,3.407712,33.386284,47.592529,38.643646,57.255302,30.852812,4.180655
FBtr0070676,CG3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367041
FBtr0308917,Usf,10.320048,7.736527,6.021219,5.029441,0,0,0.969277,1.458213,8.628327,7.584541,8.183192,2.682367,0.368687,0,1.422525,2.694104
FBtr0070701,Usf,12.636295,9.472924,9.770557,6.158257,0,0,1.186823,1.785497,10.56488,11.126737,12.2111,3.284401,0.451436,0,3.341541,3.298773
FBtr0070677,CG15912,9.620623,7.565297,8.634592,13.441827,7.12968,5.604867,1.535768,1.079782,9.184757,9.355401,8.751244,6.319631,6.003671,6.350499,2.2765,1.768573
FBtr0070699,CG11436,35.275654,25.7348,32.669895,29.294027,9.139996,5.16868,10.803072,11.043178,31.641567,36.226665,28.595289,18.773911,7.128898,5.58776,15.267832,16.649277
FBtr0070678,CG3527,54.845684,51.931919,57.308052,58.380238,93.119987,89.386284,53.494415,44.834347,51.103146,62.422604,56.656715,72.795837,83.071152,94.329056,65.691574,57.946342
FBtr0070698,CG11444,80.63327,109.391548,93.104088,196.796844,131.50235,170.787079,130.560745,132.551605,82.895889,101.426918,85.281342,115.787682,135.438614,164.181595,143.063812,132.15683
FBtr0343567,CG11444,67.991081,92.240448,78.506645,3.71786,110.88459,144.009995,110.090614,111.769333,69.898956,85.524574,71.910393,97.633759,114.203712,138.440186,120.633369,111.436455
FBtr0070679,CG3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070697,CG12684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070680,peb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0100265,peb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0343532,CG12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070696,CG12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0335037,CG12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300755,CG12179,0,0.492648,0.22467,0,2.783638,0,0,1.012043,3.631877,1.191,1.95439,3.035857,2.19786,0,0,2.180483
FBtr0300754,CG12179,0,0.528853,0.241181,0,2.988204,0,0,1.086416,3.898779,1.278527,2.098017,3.258958,2.359379,0,0,2.63289
FBtr0070681,pon,4.383591,0,0,0,0,1.448323,15.804139,15.141154,1.511139,2.157866,0,0,0,0,16.536016,22.134123
FBtr0070693,CG3081,0,0.196785,0.046235,0.109492,0,0,0,0.145154,0,0,0.049957,0,0,0,0,0.103105
FBtr0343629,CG3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070692,CG3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070691,HLH4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0331163,HLH4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070682,mRpL30,87.997543,69.851677,92.127541,79.700546,45.562687,23.36466,42.483955,36.732712,96.742668,94.24102,75.874275,108.501869,29.330326,35.154202,43.197456,46.399467
FBtr0070690,Torsin,39.882099,31.14119,49.926533,47.870193,65.743073,59.430214,55.915245,48.010033,36.7416,33.977875,43.960743,62.613846,63.935905,54.555981,48.402679,47.867317
FBtr0345715,Torsin,34.143459,26.66028,40.21204,40.982143,56.283295,50.878799,47.869598,41.101868,31.454845,29.088797,37.635227,53.604332,54.736156,46.705914,41.438015,40.979687
FBtr0070683,Cbp80,42.828827,82.8909,49.553543,31.515472,54.95578,56.178391,69.453621,60.40683,37.430607,69.449371,45.290405,44.99918,59.051521,53.509415,75.823174,67.016899
FBtr0070684,Cbp80,39.93034,5.931227,46.199951,26.511517,50.039036,48.293362,58.177151,56.318729,34.897449,4.936579,42.225327,41.953812,55.055138,49.888107,70.691757,62.481457
FBtr0070689,CG15473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070688,CG3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332316,CG3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300468,CG3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070687,rap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070686,rap,7.108476,82.799408,0,0,11.500854,0,0,0,70.369225,0,0,0,0,0,0,0
FBtr0343531,Pp2C1,22.418026,3.978538,31.844881,22.186857,15.682813,0,8.783708,5.456629,26.206068,21.004093,30.117699,20.193794,15.810921,11.16546,10.765039,11.912896
FBtr0070685,Pp2C1,31.815914,71.232925,34.363892,23.941895,30.087008,0,13.241604,14.148966,32.253227,33.876179,32.500084,28.656555,17.061602,16.200907,15.909992,17.355394
FBtr0070704,ctp,0,0,0,0,0,0,0,0,0,0,4.793914,0,0,0,0,4.374259
FBtr0070706,ctp,203.531769,92.969994,385.137543,461.496613,270.439575,237.905319,315.189117,225.54422,289.470062,135.07283,164.141449,576.509827,261.077698,176.382431,279.28244,310.524384
FBtr0070707,ctp,1.007885,0,0.459266,2.769058,0,8.515076,3.822366,0.888013,2.101717,0,2.409325,1.337425,0.779003,0,0.7616,0
FBtr0307065,ctp,74.325935,33.950874,5.947812,2.970987,97.144485,86.878494,113.677223,80.528725,14.204436,49.326023,1.120417,3.206558,92.636536,64.411507,101.79599,111.671288
FBtr0070709,l(1)G0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070708,l(1)G0334,177.280548,129.423691,109.984207,53.59277,4.644153,2.410372,7.870432,14.520184,220.775101,168.954056,153.036743,78.260468,2.403933,0,2.346898,4.515259
FBtr0070710,l(1)G0334,1.369642,28.721157,7.762244,21.837889,11.191878,2.025062,3.924747,1.547179,4.235975,5.209384,13.573148,1.036277,4.747097,9.030323,10.185397,4.608958
FBtr0070711,l(1)G0334,10.226881,0,15.463349,0,0,0,0,0,4.260206,0,6.886249,0,0,0,0,6.258034
