t_name,male_10,male_11,male_12,male_13,male_14,female_10,female_11,female_12,female_13,female_14
FBtr0342778,0,0,0,0,0,0,0,0,0,0
FBtr0078243,0,0,0,0,0,0,0,0,0,0
FBtr0342779,0,0,0,0,0,0,0,0,0,0
FBtr0344836,0,4.586593,0,10.633719,38.804264,0,0,0,14.12682,28.692314
FBtr0078283,0,0,0,0,0.998346,0,0,0,1.920144,0
FBtr0113182,0,0,0,0,0,0,0,0,0,0
FBtr0113183,0,0,0,0,0,0,0,0,0,0
FBtr0305579,0,0,0,0,0,0,0,0,0,0
FBtr0333482,0,0,0,0,0,0,0,0,0,0
FBtr0333483,0,0,0,0,0,0,0,0,0,0
FBtr0078245,0,0,1.530637,0,0,0,0,0,0,0
FBtr0078281,0,0,0,0,0,0,0,0,0,0
FBtr0091916,0,0,0,0,0,0,0,0,0,0
FBtr0306312,0,0,0,0,0,0,0,0,0,0
FBtr0345811,4.101897,0,0,0,0,3.71546,0,0,0,0
FBtr0078280,4.643732,0,0,0,0,4.206249,0,0,0,0
FBtr0078246,1.799277,0,1.710451,0,1.30672,2.337343,0,2.464186,2.823579,0.411237
FBtr0345810,1.564237,0,1.487013,0,1.136023,2.032015,0,2.142288,2.454733,0.357518
FBtr0078279,29.502844,30.474854,29.652676,27.085543,13.28974,33.706779,33.984234,31.585833,33.023548,11.621062
FBtr0321286,0,3.655743,0,0,4.252005,0,0,0,0,0
FBtr0304935,0,0,0,0,0,0,0,0,0,0
FBtr0304936,0,0,0,0,0,0,0,0,0,0
FBtr0331523,0,0,0,0,0,0,0,0,0,0
FBtr0078247,110.997223,126.486771,128.213028,100.111458,63.383987,112.542648,118.526314,149.41423,123.614883,55.294521
FBtr0078250,9.338068,11.544519,9.953747,22.389202,0,0,21.116611,0,0,0
FBtr0078278,43.863667,16.886133,40.493347,46.765381,46.40023,29.885954,20.686962,37.405529,52.591141,49.573444
FBtr0078251,57.736584,53.776978,65.091805,66.328545,69.076057,50.256378,60.742142,51.023834,76.482147,65.95417
FBtr0078277,66.857826,86.532303,71.701836,61.054886,22.734222,65.079445,69.526947,74.856445,45.821068,12.716646
FBtr0078276,9.326797,0,0,0,0,9.014539,4.130722,0,0,0
FBtr0078275,0,0,0,0,0,0,0,0,0,0
FBtr0078274,0,0,0,0,0,0,0,0,0,0
FBtr0321301,0,0,0,0,0,0,0,0,0,0
FBtr0321300,0,0,0,0,0,0,0,0,0,0
FBtr0078273,0,0,0,0,0,0,0,0,0,0
FBtr0078252,7.35934,3.734126,13.311556,25.183563,14.924963,25.114693,14.510584,19.718288,15.630183,26.058432
FBtr0078254,6.515404,7.527066,6.138369,4.639077,2.291055,4.132009,10.544363,4.982099,0,4.004902
FBtr0078253,118.600365,249.507416,156.056885,126.177376,206.535538,123.841843,212.294052,114.71904,198.450821,156.227753
FBtr0078255,2.917883,2.763651,3.464578,3.839457,5.041454,5.378265,8.411436,2.118536,15.676454,0
FBtr0321284,32.075161,8.239034,19.375326,16.156015,0,26.684908,7.716651,27.941109,0,0
FBtr0078272,5.548801,18.929407,2.219374,10.180073,7.037825,12.44308,18.337748,6.737015,14.416924,2.518376
FBtr0331529,39.418118,21.313997,40.392227,11.462483,7.924398,24.869144,25.72397,40.900085,16.233065,6.807991
FBtr0331528,0,17.228031,3.559914,0,0,0,0,0,0,0
FBtr0078256,105.597977,72.270096,112.206444,87.836861,28.624624,92.350212,107.970856,111.996864,70.329391,15.120753
FBtr0331524,0,0.83685,2.221419,2.054543,0,0,0,6.279,0.449087,0
FBtr0331525,8.185847,0,0.584452,0,0,2.537565,3.807822,0,2.069848,0
FBtr0331526,0,0,0.584298,0,0,0,0,0,0.448942,0
FBtr0078271,25.447924,18.668797,25.279703,25.528259,25.260292,13.726264,23.945179,26.788906,39.156471,34.885284
FBtr0302947,8.003875,0,14.626832,12.891367,10.602169,13.843111,0,3.752169,0,0
FBtr0299891,2.419078,2.20425,3.917047,0.857126,1.746779,2.740391,2.599806,0.895847,1.583671,1.068958
FBtr0299892,1.894256,1.726035,3.067238,0.72038,1.367812,2.145859,2.035774,0.701492,1.240091,0.837046
FBtr0300528,1.494038,1.36136,2.419194,0.568178,1.078822,1.692484,1.605657,0.553281,0.978086,0.660196
FBtr0300530,0,0,0,0,0,0,0,0.270593,0,0
FBtr0300534,1.24342,1.461274,2.458775,0.569249,0.848199,1.672639,1.702595,0.546154,0.88655,0.687446
FBtr0300535,0,0,0,0,0,0,0,0,0,0
FBtr0302641,35.749722,24.431437,33.918098,47.141682,27.57126,28.106653,29.221338,43.977737,37.007149,26.075539
FBtr0302642,0,0,0,0,0,0,0,0.943875,0,0
FBtr0302643,3.356136,10.246181,6.239278,19.311449,2.571103,6.579888,8.523125,1.940672,2.444542,2.590444
FBtr0078270,0,0,0,0,0,0,0,0,0,0
FBtr0302637,0,0,0,0,0,0,0,0,0,0
FBtr0299893,0,0,0,0,0,0,0,0,0,0
FBtr0300532,0,0,0,0,0,0,0,0,0,0
FBtr0302640,0,0,0,0,0,0,0,0,0,0
FBtr0300533,0,0,0,0,0,0,0,0,0,0
FBtr0300529,0,0,0,0,0,0,0,0,0,0
FBtr0302639,0,0,0,0,0,0,0,0,0,0
FBtr0300531,0,0,0,0,0,0,0,0,0,0
FBtr0302638,0,0,0,0,0,0,0,0,0,0
FBtr0345827,0,0.292718,0.042983,0,0.098514,0,0.053374,0.092888,0,0
FBtr0078262,0,0,0,0,0,0,0,0,0,0
FBtr0345826,0,0,0,0,0,0,0,0,0,0
FBtr0331527,0.128424,0.332555,0.260447,0.30839,0.068749,0.039254,0.363829,0.175883,0,0.849415
FBtr0078263,0.184714,0.478313,0.374601,0.443559,0.098881,0.056459,0.523295,0.252972,0,1.221712
FBtr0347051,0.4475,0.772533,0,1.074599,0.630372,0.136782,0,0.490297,0,2.236638
FBtr0078269,0,0,0,0,0,0,0,0,0,0
FBtr0333371,21.34341,18.274071,21.465912,18.075842,14.702858,21.214436,23.699203,21.158863,18.842495,2.958323
FBtr0078264,0,0,0,0,0,0,0,0,0,5.267034
FBtr0300873,0,0,0,0,0,0,0,0,0,0
FBtr0078268,0,0,0,0,0,0,0,0,0,0
FBtr0333372,0,0,0,0,0,0,0,0,0,0
FBtr0342762,0,0,0,0,0,0,0,0,0,0
FBtr0346540,0,0,0,0,0,0,0,0,0,0
FBtr0300317,0,0,0,0,0,0,0,0,0,0
FBtr0333280,0,0,0,0,0,0,0,0,0,0
FBtr0345825,0,0,0,0,0,0,0,0,0,0
FBtr0078265,0,0,0,0,0,0,0,0,0,0
FBtr0346552,0,0,0,0,0,0,0,0,0,0
FBtr0333282,0,0,0,0,0,0,0,0,0,0
FBtr0346553,0,0,0,0,0,0,0,0,0,0
FBtr0333281,0,0,0,0,0,0,0,0,0,0
FBtr0078267,0,0,0,0,0,0,0,0,0,0
FBtr0078266,0,0,0,0,0,0,0,0,0,0
FBtr0345403,0,0,0,0,0,0,0,0,0,0
FBtr0078335,0,0,0,0,0,0,0,0,0,0
FBtr0078284,0,0,0,0,0,0,0,0,0,0
FBtr0346528,0,0,0,0,0,0,0,0,0,0
FBtr0078334,0,0,0,0,0,0,0,0,0,0
FBtr0078333,0,0,0,0,0,0,0,0,0,0
FBtr0333286,0,0,0,0,0,0,0,0,0,0
FBtr0339891,0,0,0,0,0,0,0,0,0,0
FBtr0114617,0,0,0,0,0,0,0,0,0,0
FBtr0308681,0,0,0,0,0,0,0,0,0,0
FBtr0333285,0,0,0,0,0,0,0,0,0,0
FBtr0114618,0,0,0,0,0,0,0,0,0,0
FBtr0114616,0,0,0,0,0,0,0,0,0,0
FBtr0290073,0,0,0,0,0,0,0,0,0,0
FBtr0113459,0,0,0,0,0,0,0,0,0,0
FBtr0302444,0,0,0,0,0,0,0,0,0,0
FBtr0078286,0,0,0,0,0,0,0,0,0,0
FBtr0344990,0,0,0,0,0,0,0,0,0,0
FBtr0078329,45.959187,0,38.124298,13.733431,0,0,35.096977,44.942669,0,0
FBtr0333284,0,0,0,0,0,0,0,0,0,0
FBtr0078328,0,0,0,0,0,0,0,0,0,0
FBtr0112830,0,0,0,0,0,0,0,0,0,0
FBtr0347052,0.116923,0,0.355681,0,0,0.64329,0,0.096078,0,0.116877
FBtr0309785,0,0,0,0,0,0,0,0,0,0
FBtr0078287,6.602385,6.620656,4.085557,2.173769,0,7.590884,7.827853,3.006479,1.161613,0
FBtr0345136,7.733223,11.728433,4.785321,2.546087,0,11.749194,9.168585,6.026548,1.36057,0
FBtr0346822,0,0,0,0,0,0.268528,0,0,1.544359,0
FBtr0078327,28.755005,18.439308,28.959293,31.445614,29.70723,31.408602,27.551342,29.981611,35.494308,29.767435
FBtr0078288,4.283552,0,0,0,0,0,0,0,0,0
FBtr0304820,1.015351,4.928153,2.104751,0,0,6.878015,0,0,0,3.367633
FBtr0078326,0,0,0,0,0,0,0,0,0,0
FBtr0078289,21.059813,22.576332,0,0,2.336055,18.862171,18.693142,15.730027,2.959259,2.14804
FBtr0301602,0,0,0,0,0,0,0,0,0,0
FBtr0078290,0,0,0,0,0,0,0,0,0,0
FBtr0304821,0,0,0,0,0,0,0,0,0,0
FBtr0111038,0,0,0,0,19.171198,0,0,0,0.928597,40.383812
FBtr0333449,0,0,0,0,0,0,0,0,0,0
FBtr0078324,0,0,0,0,0,0,0,0,0,0
FBtr0078325,0,0,0,0,0,0,0,0,0,0
FBtr0347053,0,0,0,0,0,0,0,0,0,0
FBtr0333448,0,0,0,0,0,0,0,0,0,0
FBtr0078291,0,0,0,0,0,0,0,0,0,0
FBtr0078292,0,0,0,0,0,0,0,0,0,0
FBtr0305500,0,0,0,0,0,0,0,0,0,0
FBtr0078323,91.997345,101.609009,109.554253,102.394836,135.45607,85.087006,115.805122,99.85862,118.482552,137.954254
FBtr0305502,81.086708,89.558456,93.767708,83.980469,119.391335,71.37001,93.832764,87.337639,104.43084,113.230957
FBtr0305501,0,0,0,0,5.655069,0,0,0,0,23.154425
FBtr0330066,0,0,0,0,0,0,0,0,0,0
FBtr0301701,0,0,0,0,0,0,0,0,0,0
FBtr0330067,0,0,0,0,0,0,0,0,0,0
FBtr0333358,0,0,0,0,0,0,0,0,0,0
FBtr0089460,0,0,0,0,0,0,0,0,0,0
FBtr0089463,70.531837,50.186924,63.037052,41.681122,17.528784,70.669228,56.483952,58.588139,40.764481,13.297776
FBtr0089461,58.739922,53.983372,55.66333,60.718033,43.118473,46.971062,49.544491,66.667313,47.734371,45.240307
FBtr0089462,0,0,0,0,0,0,0,0,0,0
FBtr0305981,0,0,0,0,0,0,0,0,0,0
FBtr0299857,0,0,0,0,0,0,0,0,0,0
FBtr0347054,0,0,0,0,0,0,0,0,0,0
FBtr0078319,0,0,0,0,0,3.262335,0,0,0,0
FBtr0078318,0,0,0,0,0,0,0,0,0,0
FBtr0112456,38.739429,12.867473,40.567017,46.220879,63.424248,29.08882,25.849989,44.465343,62.144512,56.964867
FBtr0078316,0,0,0,0,0,0,0,0,0,0
FBtr0078317,14.634953,8.040243,17.529743,13.68543,23.466845,0,9.067155,12.978185,19.21579,20.169699
FBtr0078313,0,0,0,0,0,0,0,0,0,0
FBtr0078314,0,0,0,0,0,0,0,0,0,0
FBtr0078315,0,0,0,0,0,0,0,0,0,0
FBtr0078312,0,0,0,0,0,0,0,0,0,0
FBtr0078311,0,0,0,0,0,0,0,0,0,0
FBtr0078297,0,0,0,0,0,0,0,0,0,0
FBtr0078300,0,0,0,0,0,0,0,0,0,0
FBtr0078298,0,0,0,0,0,0,0,0,0,0
FBtr0078299,0,0,0,0,0,0,0.320747,0,0,0
FBtr0078310,0,0,0,0,0,0,0,0,0,0
FBtr0307386,0,0,0,0,0,0,0,0,0,0
FBtr0307387,0,0,0,0,0,0,0,0,0,0
FBtr0331854,0,0,0,0,0,0,0,0,0,0
FBtr0307385,0,0,0,0.453201,0,0,0,0,0,0
FBtr0078309,23.577047,8.03966,12.355256,0,0,23.784805,11.275366,13.588593,18.492338,3.044966
FBtr0307160,0.284379,0.453323,0.249354,1.819071,1.635458,1.388479,0.264426,0.226248,0.23535,0.233392
FBtr0078305,53.687515,40.50639,60.181778,62.910194,40.531322,44.994911,49.459023,54.889202,63.492443,36.012001
FBtr0306161,0,0,0,0,0,0,0,0,0,0
FBtr0306158,0,0,0,0,0,0,0,0,0,0
FBtr0306157,0,0,0,0,0,0,0,0,0,0
FBtr0078306,0,0,0,0,0,0,0,0,0,0
FBtr0078307,0,0,0,0,0,0,0,0,0,0
FBtr0306159,0,0,0,0,0,0,0,0,0,0
FBtr0078417,47.761429,50.432255,36.230537,22.0128,14.621263,45.002563,56.239655,38.988289,36.632843,10.230305
FBtr0305708,0,0,0,0,0,0,0,0,0,0
FBtr0078415,0,0,0,0,0,0,0,0,0,0
FBtr0344961,0,0,0,0,0,0,0,0,0,0
FBtr0078413,17.737152,13.771278,14.844728,7.608529,3.257339,13.70086,14.03902,17.0327,8.910687,0
FBtr0078414,0,0,0,0,0,0,0,0,0,0
FBtr0333126,23.961399,20.974344,18.955154,21.343615,4.159277,17.494555,20.023285,21.748962,11.378009,0
FBtr0078412,25.393429,18.400871,15.677001,0,4.590875,33.199135,25.021133,19.924488,11.236056,0
FBtr0345804,0,0,0,0,0,0,0,0,0,0
FBtr0078411,0,0,0,0,0,0,0,0,0,0
FBtr0332860,0,0,0,0,0,0,0,0,0,0
FBtr0078410,0,0,0,0,0,0,0,0,0,0
FBtr0331793,72.020325,74.234268,175.112534,92.606964,86.803825,70.447853,154.499222,76.584976,75.247665,90.259216
FBtr0078336,62.982258,69.355438,4.253127,65.518166,81.098907,59.36108,2.354075,71.551659,70.302246,80.775688
FBtr0078409,0,0,0,0,0,0,0,0,0,0
FBtr0333394,0,0,0,0,0,0,0,0,0,0
FBtr0078337,0,0,0,0,0,0,0,0,0,0
FBtr0078408,0,0,0,0,0,0,0,0,0,0
FBtr0344634,0,0,0,0,0,0,0,0,0,0
FBtr0321302,0,0,0,0,0,0,0,0,0,0
FBtr0321303,0,0,0,0,0,0,0,0,0,0
FBtr0078338,0,0,0,0,0,0,0,0,0,0
FBtr0345882,0,0,0,0,0.2954,0,0,0,0,0.084706
FBtr0345883,3.898511,0.739715,1.799142,0,0,3.004955,3.698936,3.213397,0,0
FBtr0078407,0.850631,0.398499,3.526561,0,0,0,0,0,0,0
FBtr0321283,0,1.748182,0,0,0,0.381026,0,0,0,0
FBtr0347055,0,0,0,0,0,0,0,0,0,0
FBtr0331798,0.899233,2.197461,1.218553,0,0,0.477082,0.74653,0.563734,6.586513,0
FBtr0078406,5.793241,1.099226,2.673551,0,0,4.465407,5.496672,4.775152,0,0
FBtr0321282,1.695886,2.058227,0,0,0,0.445035,0,0,0,0
FBtr0078339,39.928837,26.146942,39.404949,42.904339,14.317518,35.077572,32.939068,50.989574,27.943869,10.353203
FBtr0321281,1.723447,0,0,0,0,1.44952,0,1.233584,7.660054,0
FBtr0078405,0,0,0,0,0,0,0,0,0,0
FBtr0346405,0,0,0,0,0,0,0,0,0,0
FBtr0112677,0,0,0,0,0,0,0,0,0,0
FBtr0331794,0,0,0,0,0,0,0,0,0,0
FBtr0345428,0,0,0,0,0,0,0,0,0,0
FBtr0112678,0,0,0,0,0,0,0,0,0,0
FBtr0301529,0,0,0,0,0,0,0,0,0,0
FBtr0331795,0,0,0,0,0,0,0,0,0,0
FBtr0347297,0,0,0,0,0,0,0,0,0,0
FBtr0078342,111.920738,69.8778,121.22802,108.173225,108.047577,84.034515,86.163765,101.399918,95.951607,112.009995
FBtr0331797,3.925869,7.42657,3.967776,11.516296,8.938829,7.977582,5.393754,9.499015,15.178702,1.05389
FBtr0078404,52.776161,27.000818,59.040581,63.262573,55.695168,27.071758,26.28475,62.901318,56.683834,62.984749
FBtr0078343,0,0,0,0,0,0,0,0,0,0
FBtr0078403,0,0,0,0,0,0,0,0,0,0
FBtr0305306,0,0,0,0,0,0,0,0,0,0
FBtr0306795,0,0,0,0,0,0,0,0,0,0
FBtr0331796,0,0,0,0,0,0,0,0,0,0
FBtr0078344,0,0,0,0,0,0,0,0,0,0
FBtr0078345,0,0,0,0,0,0,0,0,0,0
FBtr0309230,0,0,0,0,0,0,0,0,0,0
FBtr0333385,0,0,0,0,0,0,0,0,0,0
FBtr0333386,0,0,0,0,0,0,0,0,0,0
FBtr0078346,0,0,0,0,0,0,0,0,0,0
FBtr0347056,0,0,0,0,0,0,0,0,0,0
FBtr0078401,0,0,0,0,0,0,0,0,0,0
FBtr0347057,0,0,0,0,0,0,0,0,0,0
FBtr0078399,28.170671,0,36.965057,20.45697,0,19.425457,20.589373,30.981394,15.626893,2.794447
FBtr0078400,16.479452,0,4.826411,9.638683,10.452237,23.688837,10.848217,14.025737,14.674208,4.672092
FBtr0301013,0,0,0,0,0,0,0,0,0,0
FBtr0078349,4.509677,2.80011,1.654358,3.658011,2.424972,0,2.300674,4.531307,6.141689,0.72283
FBtr0330156,74.680206,61.983921,67.84893,88.06041,33.682186,56.440723,63.296661,79.343956,70.208282,25.760248
FBtr0078348,52.389355,43.482716,47.597103,60.297688,23.628588,39.594074,44.403618,55.661053,50.259201,18.071226
FBtr0078350,3.754646,1.935059,14.975313,0.813279,4.055841,3.501354,11.676544,3.395867,0,2.114227
FBtr0078397,18.382843,5.526578,19.203033,19.810108,11.6443,14.26187,11.225309,17.763123,20.677782,15.726274
FBtr0331822,0,2.470277,0,3.010922,0,0.840603,0,0,0,0
FBtr0078396,0,0,0,0,0,0,0,0,0,0
FBtr0331821,0,0,0,0,0,0,0,0,0,0
FBtr0078351,78.924438,62.803604,103.404472,107.921486,99.883705,76.703659,68.259872,87.15744,116.247192,91.654228
FBtr0078352,0,0,0,0,0,0,0,0,0,0
FBtr0078395,0,0,0.075016,0.7106,3.460053,0,0,0.081054,1.015117,4.93007
FBtr0332718,0,0,0,0,0,0,0,0,1.002438,7.321334
FBtr0078394,0,0,58.026581,88.616432,211.061844,0,0,40.396786,98.44017,152.54248
FBtr0078393,0,0,0,0,0,0,0,0,0,0
FBtr0078353,42.444557,48.443535,56.511761,55.645023,95.738182,42.078667,57.570213,47.850296,71.104797,89.021332
FBtr0332711,0,0,0,0.955191,0,0,0,0,0,0
FBtr0303654,3.536409,4.658114,0.006324,0.915884,0,0.006201,2.407272,0.587748,0,0
FBtr0303653,0,0,0,0,0,0,0,0,0,0
FBtr0078391,7.361351,3.90571,0.678268,0,0,0,4.700183,5.153971,0,0
FBtr0078392,15.637064,13.796795,11.640333,6.29296,0,29.145594,16.860376,16.503004,0,0
FBtr0078389,1.655576,12.07425,6.73722,1.427438,0,0,7.819204,1.155703,0,0
FBtr0078390,7.955107,0,5.284814,0,0,17.762878,0,2.945793,0,0
FBtr0344984,0,0,0,0,0,0,0,0,0,0
FBtr0344642,0,0,0,0,0,0,0,0,0,0
FBtr0078388,63.533535,79.757812,81.497314,75.907692,58.647953,54.726784,59.824917,78.096581,69.953491,70.767311
FBtr0332717,0,0,0,0,0,0,0,0,0,0
FBtr0078354,0,0,0,0,0,0,0,0,0,0
FBtr0332712,0,0,0,0,0,0,0,0,0,0
FBtr0332713,0.397266,0,0,0,3.233003,0,0,0,0,0
FBtr0332714,0,0,0,0,0,0,0,0,0,0
FBtr0332715,0,0,0,0,0,0,0,0,0,0
FBtr0339793,0.095851,0,0,0,0.277385,0,0,0,0,0
FBtr0078356,2.657359,4.469172,5.715361,8.043423,4.670991,0,6.71599,7.231248,7.501501,5.034406
FBtr0078387,22.417004,0,18.538218,20.845953,8.690364,15.64752,10.220482,21.713034,19.899446,16.526442
FBtr0078357,65.064598,0,7.176154,0,68.28038,0,0,44.348129,0,63.316544
FBtr0332716,12.545149,48.874321,45.727638,52.710087,18.834982,40.354946,51.276772,26.6241,48.876995,26.703409
FBtr0078358,11.157084,38.683128,40.668079,46.877956,16.750977,33.746468,32.910313,23.678265,38.61689,23.7488
FBtr0078359,16.826679,0,41.873356,0,70.1959,20.19788,17.481964,32.757923,45.390812,49.35038
FBtr0078361,5.971976,0,14.374255,0,0,0,0,5.526823,6.03993,10.19058
FBtr0078362,24.409542,26.84561,0,18.875465,0,11.011822,10.606337,9.233968,16.923523,12.144459
FBtr0078363,1.677636,29.067867,2.57182,34.181374,9.812479,7.924812,17.091066,8.285226,0,4.513776
FBtr0078364,0,0,0,0,0,0,0,0,0,0
FBtr0078365,0,0,0,16.526064,0,0,0,0,0,0
FBtr0078366,1.535829,0,0,0,0,0,0,0,0,1.896067
FBtr0301197,6.746259,19.791761,10.667322,4.755472,3.334045,10.952638,11.649652,6.917374,0.885866,6.313884
FBtr0301198,0,0,0,0,0,0,0,0,0,0
FBtr0089797,0,0,2.740278,0,0,6.633362,0,0,4.112325,2.869183
FBtr0089798,8.382514,0,2.355034,11.013406,19.445829,4.134368,0,12.231069,7.077555,5.765579
FBtr0273421,0,1.672287,0,0,0,0,0,0,4.401266,11.546024
FBtr0332793,0,0,0,0,0,0,0,0,0,0
FBtr0078383,71.698151,70.126816,77.714729,91.012573,94.952255,115.832642,58.461952,84.777534,143.623978,110.120941
FBtr0078384,0,0,0.660857,0.859516,1.170481,0,2.364914,0,3.220479,4.572259
FBtr0305331,6.080075,0,0,11.325995,2.35073,2.696356,4.742265,1.041931,0,0
FBtr0305327,0,0,0,0,0,0,0,0,0,0
FBtr0305326,0,0,0,0,0,0,0,0,0,0
FBtr0078368,82.223732,92.431877,78.444267,56.31498,41.875893,76.626923,3.738637,53.035618,59.309891,30.964619
FBtr0333453,86.225777,96.930771,82.26236,59.055969,43.914093,80.356552,218.267639,55.616997,62.196651,32.471748
FBtr0333464,80.762047,139.352249,95.324814,116.764595,160.532379,94.000076,114.425751,77.918213,136.022781,153.349594
FBtr0078382,102.046616,176.078094,120.447365,147.537537,202.840179,118.773499,144.582291,98.453308,171.87114,193.764389
FBtr0078369,40.987457,88.318268,39.40815,36.982212,42.335484,46.984837,123.731445,45.205547,61.692295,42.22868
FBtr0333454,22.763266,2.485283,22.653204,21.25869,24.335941,19.840687,2.565022,24.516048,26.82831,24.274546
FBtr0078370,0,0,0,0,0,0,0,0,0,0
FBtr0346818,0,0,0,0,0,0,0,0,0,0
FBtr0346819,0,0,0,0,0,0,0,0,0,0
FBtr0346817,0,0,0,0,0,0,0,0,0,0
FBtr0078380,0,0,0,0,0,0,0,0,0,0
FBtr0078379,0,0,0,0,0,0,0,0,0,0
FBtr0333458,0,0,0,0,0,0,0,0,0,0
FBtr0078371,0,0,0,0,0,0,0,0,0,0
FBtr0078377,64.284538,55.746799,84.207352,85.622551,90.29406,65.974434,77.987816,69.343819,115.572899,82.401146
FBtr0301601,0,0,0,0,0,0,0,0,0,0
FBtr0301600,34.509911,0,14.338234,20.848925,1.332054,30.528027,0,33.342487,2.982631,0
FBtr0333455,6.273395,0,0,3.58096,1.34051,2.750094,0,1.221281,1.776202,0
FBtr0333456,0,0,0,0,0,0,0,0,0,0
FBtr0304508,0,0,0,0,0,0,0,0,0,0
FBtr0304509,0,0,0,0,0,0,0,0,0,0
FBtr0300058,0,0,0,0,0,0,0,0,0,0
FBtr0300057,79.18959,34.200245,99.029747,94.603561,129.829056,78.455292,107.323647,85.750671,127.011627,115.979713
FBtr0333457,0,0,0,0,0,0,0,0,0,0
FBtr0333465,0,0,0,0,0,0,0,0,0,0
FBtr0333468,0,0,0,0,0,0,0,0,0,0
FBtr0333469,0,0,0,0,0,0,0,0,0,0
FBtr0078418,0,0,0,0,0,0,0,0,0,0
FBtr0333466,0,0,0,0,0,0,0,0,0,0
FBtr0078419,0,0,0,0,0,0,0,0,0,0
FBtr0333467,0,0,0,0,0,0,0,0,0,0
FBtr0078466,7.161981,0,0,0,0,7.801638,0,0,0,0
FBtr0301160,65.847076,17.337858,62.030849,44.001003,67.961906,42.473255,38.462425,43.77906,84.699471,61.783211
FBtr0333391,0,7.892824,6.196382,31.342148,22.101503,6.57786,5.092992,20.067327,0,20.213737
FBtr0301161,0,0,0,0,0,0,0,0,0,0
FBtr0333393,0,0,0,0,0,0,0,0,0,0
FBtr0333392,0,0,0,0,0,0,0,0,0,0
FBtr0078422,36.371029,0,24.461876,16.463396,6.376499,31.039976,23.872065,9.538302,17.05921,0
FBtr0078464,23.123203,50.130135,40.223877,29.312885,33.484741,23.914171,30.777933,31.582182,36.536808,45.169659
FBtr0333972,4.734576,5.31288,0,0,0,0,0,1.800119,0,0
FBtr0302592,40.988663,34.707207,42.009411,47.874302,21.452776,45.328915,43.949215,35.726814,24.898785,10.100332
FBtr0078423,16.223207,22.066385,14.228322,0,0,32.415688,21.968592,18.952093,9.095979,1.630909
FBtr0347058,0,0,0.327497,0,0,0,0,0,0,0.086093
FBtr0078424,0,0,0.137549,0,0.157623,0,0,0,0,0
FBtr0078425,0,0,0,0,0,0,0,0,0,0
FBtr0078426,36.400585,32.25061,37.940136,37.443497,39.599697,35.845329,43.688889,37.993904,51.56723,38.281887
FBtr0330117,35.16106,32.25061,37.940136,37.443497,39.599697,35.845329,43.688889,37.993904,50.507629,37.195858
FBtr0347059,0,0,0,0,0,0,0,0,0,0
FBtr0333973,0,0,0,0,0,0,0,0,0,0
FBtr0333974,0,0,0,0,0,0,0,0,0,0
FBtr0078463,0,0,0,0,0,0,0,0,0,0
FBtr0333965,0,0,0,0,0,0,0,0,0,0
FBtr0346995,0,0,0,0,0,0,0,0,0,0
FBtr0304355,0,0,0,0,0,0,0,0,0,0
FBtr0304356,0,0,0,0,0,0,0,0,0,0
FBtr0078429,0,0,0,0,0,0,0,0,0,0
FBtr0078462,26.372162,18.060528,15.918612,12.975788,1.882886,28.974562,26.188902,25.620512,10.175825,0
FBtr0333966,0,26.209467,0,0,1.885586,0,0,0,0,1.824845
FBtr0078430,5.866277,0,3.724521,26.117908,14.970238,0,6.02652,0,0,23.626154
FBtr0078431,19.461889,12.882817,7.316129,8.93973,0,24.935274,4.450489,23.077368,28.403063,0
FBtr0333967,2.887378,1.611142,10.991643,0,7.440465,0,9.670778,11.898181,6.325834,0
FBtr0333971,0,0,0,0,0,0,0,0,0,0
FBtr0301939,0,0,0,0,0,0,0,0,0,0
FBtr0333968,0,0,0,0,0.158947,0,0,0,0,0
FBtr0333970,0,0,0,0,0,0,0,0,0,0
FBtr0333969,0,0,0,0,0,0,0,0,0,0
FBtr0078461,0,0,0,0,0,0,0,0,0,0
FBtr0078458,21.283279,16.075783,16.972145,10.022587,0,21.682316,25.509377,19.680584,9.104823,0
FBtr0113184,0,0,0,0,0,0,0,0,0,0
FBtr0332769,1.783265,0,0,0,0,0,0,0,0,0
FBtr0078459,0,2.231145,1.060274,0,0,0,0,0,0,0
FBtr0078432,26.178358,31.081524,27.0979,25.069979,37.827396,30.67905,35.055805,28.865156,36.426861,28.470102
FBtr0078457,0,0,0,0,1.379001,0,0,0,0.17838,0.519205
FBtr0078456,0,0,0,0,0,0,0,0,0,0
FBtr0078455,0,0,0,0,0,0,0,0,0,0
FBtr0078433,0,0,0,0,0,0,0,0,0,0
FBtr0332767,0,0,0,0,0,0,0,0,0,0
FBtr0078454,0,0,0,0,0,0,0,0,0,0
FBtr0078453,0,0,0,0,0,0,0,0,0,0
FBtr0332768,0,0,0,0,0,0,0,0,0,0
FBtr0078434,0,0,0,0,0,0,0,0,0,0
FBtr0078452,0,0,0,0,0,0,0,0,0,0
FBtr0078450,0,0,0,0,0,0,0,0,0,0
FBtr0310451,0,0,0,0,0,0,0,0,0,0
FBtr0333892,0,0,0,0,0,0,0,0,0,0
FBtr0333893,0,0,0,0,0,0,0,0,0,0
FBtr0078435,0,0,0,0,0,0,0,0,0,0
FBtr0347070,0,0,0,0,0,0,0,0,0,0
FBtr0078436,0,0,0,0,0,0,0,0,0,0
FBtr0347071,0,0,0,0,0.29268,0,0,0,0,0
